north dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHANGEC1,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PRIORNAME2,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME3,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,FEDDESC,PRIORNAME5,PRIORNAME6,,
1,109 Main St,,418263,NM,51,1,"Fargo, ND-MN",,0,,22020,1,"Fargo, ND-MN",0,22020,16231,12/31/9999,12/31/9999,0,,0,STATE,Hunter,HUNTER,21,N,Cass,"Fargo-Wahpeton, ND-MN",1,244,7/15/2024,0,378499,378499,0,6/30/2024,12/31/9999,36901,2/8/1945,11,Kansas City,Kansas City,9,0,860352,0,,0,16231,0,DIF,,0,1,2/8/1945,1,1,0,0,1,0,47.18944998,N,-97.21708304,,NONE,0,Dakota Heritage Bank,HUNTER HOLDING CO,2127,2127,0,0,,,11,0,11,0,0,0,Security State Bank of Hunter,Dakota Heritage Bank of North Dakota,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.019041833,2.06650403,2.07,2.02,23.33,23.33,1125674,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38017,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,16231,10428,www.dhb.bank,58048,,,,,,,,,,,,
1,202 S Main St,,412006,SM,51,1,,,,,0,,,,,8637,12/31/9999,12/31/9999,0,,0,STATE,Bowman,BOWMAN,13,N,Bowman,,,,7/15/2024,0,356877,356877,12179,6/30/2024,12/31/9999,39950,1/1/1910,11,Kansas City,Kansas City,9,0,827458,0,,0,8637,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.1800943,N,-103.3951011,,NONE,0,Dakota Western Bank,DAKOTA WESTERN BANKSHARES INC,2037,2037,0,0,,,5,0,5,0,0,0,"The Bank of Rhame, North Dakota",The Dakota Western Bank,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.956685402,1.961488262,1.96,1.96,20.44,20.44,1124798,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38011,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,8637,5509,www.dwb.bank,58623,,,,,,,,,,,,
1,101 Main St N,,123986,NM,51,1,,,,,0,,,,,8640,12/31/9999,12/31/9999,0,,0,STATE,Tolna,TOLNA,21,N,Nelson,,,,7/15/2024,0,111438,111438,0,6/30/2024,12/31/9999,12104,8/1/1917,11,Kansas City,Kansas City,9,0,954158,0,,0,8640,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,47.82629678,N,-98.44007607,,NONE,0,Farmers & Merchants Bank of North Dakota,TOLNA BCORP INC,190,190,0,0,,,3,0,3,0,0,0,The Farmers & Merchants State Bank of Tolna,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.625743585,0.625743585,0.63,0.63,6.13,6.13,1135039,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38063,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,8640,5511,http://www.fmbnd.com,58380,,,,,,,,,,,,
1,816 3rd St,,140078,NM,51,1,,,,,0,,,,,21728,12/31/9999,12/31/9999,0,,0,STATE,Langdon,LANGDON,21,N,Cavalier,,,,7/15/2024,0,109536,109536,0,6/30/2024,12/31/9999,19947,8/12/1974,11,Kansas City,Kansas City,9,0,677756,0,,0,21728,0,DIF,,0,1,8/12/1974,1,1,0,0,1,0,48.76036753,N,-98.3683428,,NONE,0,Farmers and Merchants State Bank,F&M BANCSHARES INC,513,513,0,0,,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.413500584,1.413500584,1.41,1.41,10.09,10.09,2622219,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38019,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,21728,15041,http://www.fmbanklangdon.com,58249,,,,,,,,,,,,
1,100 N Main St,,6047838,NM,41,0,,,,,0,,,,,10248,12/31/9999,12/31/9999,0,,0,STATE,Watford City,WATFORD CITY,21,N,Mckenzie,,,,7/15/2024,0,5337098,5337098,13711,6/30/2024,12/31/9999,519765,5/1/1910,11,Kansas City,Kansas City,9,0,236153,0,,0,10248,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,47.80174001,N,-103.282711,,NONE,0,First International Bank & Trust,WATFORD CITY BANCSHARES INC,19458,19458,0,0,,,28,0,28,0,0,0,First International Bank,First International Bank of Watford City,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.274999183,1.274999183,1.27,1.27,15.1,15.1,1135048,6/26/2026,0,0,4,Commercial Lending Specialization,ND,ND,1,38053,North Dakota,38,1,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,10248,6569,www.fibt.com,58854,,,,,,,,,,,,
1,424 Main St,,179838,N,51,1,,,,,0,,,,,3902,12/31/9999,12/31/9999,0,,8029,OCC,Bottineau,BOTTINEAU,3,N,Bottineau,,,,7/15/2024,0,155452,155452,0,6/30/2024,12/31/9999,22907,1/1/1906,11,Kansas City,Kansas City,9,1,974558,0,,0,3902,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,48.827535,N,-100.446334,,NONE,0,First National Bank and Trust Co. of Bottineau,FIRST BOTTINEAU INC,578,578,0,0,4,WESTERN DISTRICT,1,0,1,0,0,0,First National Bank in Bottineau,,7/15/2024,4,,OCC,3/31/2026,3/31/2026,1.346224951,1.681616634,1.68,1.35,10.16,10.16,1131237,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,0,38009,North Dakota,38,0,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,3902,2547,www.firstbottineau.com,58318,,,,,,,,,,,,
1,100 E Main St,,74118,NM,51,1,,,,,0,,,,,10253,12/31/9999,12/31/9999,0,,0,STATE,Beulah,SIOUX FALLS,21,N,Mercer,,,,7/15/2024,0,65763,65763,12319,6/30/2024,12/31/9999,8238,1/1/1915,11,Kansas City,Kansas City,9,0,969059,0,1,0,10253,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,47.26353734,N,-101.7778855,,NONE,0,First Security Bank - West,BEULAH BCORP INC,74,74,0,0,,,2,0,2,0,0,0,Bank of Beulah,First State Bank of Zap,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.409711264,0.409711264,0.41,0.41,3.57,3.57,1919976,6/26/2026,0,0,7,Other Specialized Under 1 Billion,ND,SD,1,38057,North Dakota,38,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,10253,6573,www.firstsecuritybanks.com,58523,,,,,,,,,,,,
1,423 Broadway,,413448,NM,41,1,,,,,0,,,,,15539,12/31/9999,12/31/9999,0,,0,STATE,Buxton,BUXTON,21,N,Traill,,,,7/15/2024,0,368367,368367,0,6/30/2024,12/31/9999,40274,01/01/1885,11,Kansas City,Kansas City,9,0,917050,0,,0,15539,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,47.60221937,N,-97.09759784,,NONE,0,First State Bank,FULL SERVICE INS AGENCY INC,2171,2171,0,0,,,5,0,5,0,0,0,First State Bank of Buxton,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.109892246,2.109892246,2.11,2.11,21.84,21.84,1123858,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38097,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,15539,9834,http://www.firststatebanks.com,58218,,,,,,,,,,,,
1,22 4th St E,,539700,NM,51,1,"Williston, ND",,0,,0,0,,1,48780,14801,12/31/9999,12/31/9999,0,,0,STATE,Williston,KENMARE,21,N,Williams,,0,,7/15/2024,0,464443,464443,0,6/30/2024,12/31/9999,73977,2/1/1926,11,Kansas City,Kansas City,9,0,248455,0,,0,14801,0,DIF,,0,1,11/2/1934,1,1,0,0,0,0,48.147406,N,-103.620922,,NONE,0,First State Bank & Trust,JORGENSON WILLISTON HOLDING CO,2126,2126,0,0,3,CENTRAL DISTRICT,4,0,4,0,0,0,First National Bank & Trust Co. of Williston,First National Bank in Williston,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.581362828,1.581362828,1.58,1.58,11.57,11.57,4237998,6/26/2026,0,0,4,Commercial Lending Specialization,ND,ND,1,38105,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,14801,9260,www.fsbtnd.bank,58801,The First & Commercial National Bank of Williston,,,,,,,,,,,
1,410 Terrell Ave,,120879,NM,51,1,,,,,0,,,,,10243,12/31/9999,12/31/9999,0,,0,STATE,Golva,,21,N,Golden Valley,,,,7/15/2024,0,113047,113047,0,6/30/2024,12/31/9999,7457,6/1/1914,11,Kansas City,Kansas City,9,0,931159,0,,0,10243,0,DIF,,0,1,4/1/1934,1,1,0,0,1,0,46.73556733,N,-103.9835038,,NONE,0,First State Bank of Golva,,690,690,0,0,,,3,0,3,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,2.320800172,2.320800172,2.32,2.32,35.48,35.48,,6/26/2026,0,0,2,Agricultural Specialization,ND,,1,38033,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,10243,6566,fsbofgolva.com,58632,,,,,,,,,,,,
1,700 Lincoln Ave,,100416,NM,51,1,,,,,0,,,,,8383,12/31/9999,12/31/9999,0,,0,STATE,Harvey,HARVEY,21,N,Wells,,,,7/15/2024,0,91904,91904,0,6/30/2024,12/31/9999,7736,6/5/1913,11,Kansas City,Kansas City,9,0,997557,0,,0,8383,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,47.77048502,N,-99.93456797,,NONE,0,First State Bank of Harvey,FIRST HARVEY BCORP INC,244,244,0,0,,,2,0,2,0,0,0,First State Bank,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.000066603,1.000066603,1,1,12.51,12.51,1128666,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38103,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,8383,5340,www.firstharvey.com,58341,,,,,,,,,,,,
1,503 Briggs Ave S,,739608,NM,51,1,,,,,0,,,,,15472,12/31/9999,12/31/9999,0,810,0,STATE,Park River,PARK RIVER,21,N,Walsh,,,,5/29/2026,0,639839,639839,0,5/18/2026,12/31/9999,76186,01/01/1886,11,Kansas City,Kansas City,9,0,1011955,0,,0,15472,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,48.3937498,N,-97.74327302,,NONE,0,First United Bank,FIRST HOLDING PARK RIVER,2475,2475,0,0,,,16,0,19,0,0,0,"First Bank Park River, National Association",First State Bank of Park River,5/29/2026,4,,FDIC,3/31/2026,3/31/2026,1.353124487,1.353124487,1.35,1.35,13.09,13.09,1140266,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38099,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,15472,9778,www.firstunitedonline.com,58270,The First State Bank of Park River,,,,,,,,,,,
1,900 S Broadway,,2324050,SM,51,1,"Minot, ND",,0,,0,0,,1,33500,19123,12/31/9999,12/31/9999,0,,0,STATE,Minot,MINOT,13,N,Ward,,0,,7/15/2024,0,1959495,1959495,0,6/30/2024,12/31/9999,254056,5/11/1964,11,Kansas City,Kansas City,9,0,687951,0,,0,19123,0,DIF,,0,1,5/11/1964,1,1,0,0,0,0,48.22701099,N,-101.296461,,NONE,0,First Western Bank & Trust,WESTBRAND INC,5413,5413,0,0,,,20,0,20,0,0,0,First Western State Bank of Minot,First Western Bank of Minot,7/15/2024,4,,FED,3/31/2026,3/31/2026,0.934811451,1.300757408,1.3,0.93,8.59,8.59,1127650,6/26/2026,0,0,4,Commercial Lending Specialization,ND,ND,1,38101,North Dakota,38,0,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,19123,12955,www.firstwestern.bank,58701,,,,,,,,,,,,
1,116 Central St W,,3688224,SM,41,0,"Faribault-Northfield, MN",,0,,0,0,,1,22060,1399,12/31/9999,12/31/9999,0,,0,STATE,Lonsdale,ARDEN HILLS,13,N,Rice,"Minneapolis-St. Paul, MN-WI",1,378,7/12/2024,0,3138859,3138859,11453,6/30/2024,12/31/9999,426118,8/1/1901,11,Kansas City,Kansas City,9,0,751656,0,,0,1399,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,44.48080499,N,-93.42959897,,NONE,0,Frandsen Bank & Trust,FRANDSEN FINANCIAL CORP,15046,15046,0,0,,,41,0,41,0,0,0,State Bank of New Ulm,State Bank & Trust Company of New Ulm,7/12/2024,4,,FED,3/31/2026,3/31/2026,1.628137585,1.758423219,1.76,1.63,14.24,14.24,1128358,6/26/2026,0,0,4,Commercial Lending Specialization,MN,MN,1,27131,Minnesota,27,1,11,0,0,1,0,,,,,,,,,,,,,,,,,1,10,1399,921,frandsenbank.com,55046,Valley Bank & Trust,,,,,,,,,,,
1,500 2nd Ave N,,4028761,SB,41,1,"Fargo, ND-MN",,0,,22020,1,"Fargo, ND-MN",0,22020,27774,12/31/9999,12/31/9999,0,,700257,OCC,Fargo,,34,N,Cass,"Fargo-Wahpeton, ND-MN",1,244,7/15/2024,0,3608897,3608897,257,6/30/2024,12/31/9999,364250,1/1/1923,11,Kansas City,Kansas City,9,1,657271,0,,0,27774,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,46.8778037,N,-96.78650518,,NONE,0,Gate City Bank,,8193,8193,0,0,4,WESTERN DISTRICT,46,0,46,0,0,0,Gate City Federal Savings Bank,Gate City Federal Savings and Loan Association,7/15/2024,4,,OCC,3/31/2026,3/31/2026,0.818161732,1.027570393,1.03,0.82,9.05,9.05,,6/26/2026,0,0,6,Consumer Lending Specialization,ND,,0,38017,North Dakota,38,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,0,27774,40608,www.gatecity.bank,58102,,,,,,,,,,,,
1,202 N Main St,,47600,NM,51,1,,,,,0,,,,,9417,12/31/9999,12/31/9999,0,,0,STATE,Carson,CARSON,21,N,Grant,,,,7/15/2024,0,41101,41101,0,6/30/2024,12/31/9999,6468,8/29/1913,11,Kansas City,Kansas City,9,0,983158,0,,0,9417,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.42153432,N,-101.5659022,,NONE,0,Grant County State Bank,GRANT COUNTY BCORP INC,148,148,0,0,,,2,0,2,0,0,0,First Southwest Bank - Carson,First State Bank of Brisbane,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.251956182,1.251956182,1.25,1.25,9.26,9.26,1136371,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38037,North Dakota,38,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,9417,6049,www.grantcountystatebank.com,58529,,,,,,,,,,,,
1,401 Main St,,77594,NM,51,1,,,,,0,,,,,3919,12/31/9999,12/31/9999,0,470,0,STATE,Edgeley,KULM,21,N,Lamoure,,,,8/14/2024,0,70449,70449,10272,7/31/2024,12/31/9999,6663,1/1/1921,11,Kansas City,Kansas City,9,0,837653,0,,0,3919,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.358899,N,-98.711377,,NONE,0,Heartland State Bank,JBS INC,86,86,0,0,,,2,0,2,0,0,0,Security State Bank of Edgeley,The Security National Bank of Edgeley,8/14/2024,4,,FDIC,3/31/2026,3/31/2026,0.458196252,0.458196252,0.46,0.46,5.18,5.18,1134966,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38045,North Dakota,38,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,3919,2555,www.heartlandstatebank.com,58433,,430,,,,,,,,,,
1,100 E Main St,,103054,NM,51,1,,,,,0,,,,,10197,12/31/9999,12/31/9999,0,,0,STATE,Cyrus,ALEXANDRIA,21,N,Pope,,,,7/15/2024,0,93002,93002,0,6/30/2024,12/31/9999,9340,10/7/1901,11,Kansas City,Kansas City,9,0,156457,0,,0,10197,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,45.61477402,N,-95.737812,,NONE,0,Hometown Community Bank,CYRUS BANCSHARES INC,494,494,0,0,,,4,0,4,0,0,0,State Bank of Cyrus,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.899196494,2.022221368,2.02,1.9,21.63,21.63,2752125,6/26/2026,0,0,4,Commercial Lending Specialization,MN,MN,1,27121,Minnesota,27,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,10197,6536,www.hcbmn.com,56323,,,,,,,,,,,,
1,416 Main St,,202230,NM,51,1,,,,,0,,,,,15598,12/31/9999,12/31/9999,0,,0,STATE,Munich,MUNICH,21,N,Cavalier,,,,7/15/2024,0,180279,180279,15571,6/30/2024,12/31/9999,20726,1/1/1905,11,Kansas City,Kansas City,9,0,877350,0,,0,15598,0,DIF,,0,1,5/2/1938,1,1,0,0,1,0,48.66992575,N,-98.83505665,,NONE,0,Horizon Financial Bank,MUNICH BANCSHARES INC,468,468,0,0,,,5,0,5,0,0,0,The First State Bank of Munich,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.917107584,1.216931217,1.22,0.92,8.68,8.68,1126626,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38019,North Dakota,38,0,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,15598,9884,http://www.HorizonFinancialBank.com,58352,,,,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,820,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,,5132,198,5360,0,0,0,The Chase Manhattan Bank,JPMorgan Chase Bank,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,Chemical Bank New York Trust Company,,,,,,Chemical Bank,,Chemical Bank & Trust Company,Chemical Corn Exchange Bank,,
1,411 Elm St,,47138,NM,51,1,"Fargo, ND-MN",,0,,22020,1,"Fargo, ND-MN",0,22020,8946,12/31/9999,12/31/9999,0,,0,STATE,Kindred,,21,N,Cass,"Fargo-Wahpeton, ND-MN",1,244,7/15/2024,0,43372,43372,0,6/30/2024,12/31/9999,3691,12/01/1898,11,Kansas City,Kansas City,9,0,816751,0,,0,8946,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.64884401,N,-97.017551,,NONE,0,Kindred State Bank,,157,157,0,0,,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.394269729,1.394269729,1.39,1.39,16.43,16.43,,6/26/2026,0,0,2,Agricultural Specialization,ND,,1,38017,North Dakota,38,1,11,1,0,0,0,,,,,,,,,,,,,,,,,0,0,8946,5713,http://www.kindredstatebank.com,58051,,,,,,,,,,,,
1,2911 N 14th St,Ste 101,361725,NM,51,1,"Bismarck, ND",,0,,13900,1,"Bismarck, ND",0,13900,21928,12/31/9999,12/31/9999,0,,0,STATE,Bismarck,BISMARCK,21,N,Burleigh,,0,,7/15/2024,0,324046,324046,0,6/30/2024,12/31/9999,33108,2/18/1975,11,Kansas City,Kansas City,9,0,908450,0,,0,21928,0,DIF,,0,1,2/18/1975,1,1,0,0,0,0,46.83867723,N,-100.7700219,,NONE,0,Kirkwood Bank & Trust Co.,KIRKWOOD BCORP CO,1527,1527,0,0,,,4,0,4,0,0,0,Dakota Bank and Trust Co. of Bismarck,The Bank of Kirkwood Plaza,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.62626736,1.62626736,1.63,1.63,18.47,18.47,1843558,6/26/2026,0,0,4,Commercial Lending Specialization,ND,ND,1,38015,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,21928,15197,www.kirkwoodbank.com,58503,,,,,,,,,,,,
1,104 S Main St,,567295,NM,51,1,,,,,0,,,,,8386,12/31/9999,12/31/9999,0,,0,STATE,Drayton,DRAYTON,21,N,Pembina,,,,7/15/2024,0,492729,492729,0,6/30/2024,12/31/9999,55106,4/1/1916,11,Kansas City,Kansas City,9,0,803957,0,,0,8386,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,48.56139499,N,-97.17805296,,NONE,0,KodaBank,KODA BANCOR INC,2100,2100,0,0,,,12,0,12,0,0,0,Drayton State Bank,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.525892488,1.525892488,1.53,1.53,15.51,15.51,1126671,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38067,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,8386,5342,www.kodabank.com,58225,,,,,,,,,,,,
1,111 Main St,,163712,NM,51,1,,,,,0,,,,,17096,12/31/9999,12/31/9999,0,,0,STATE,Powers Lake,POWERS LAKE,21,N,Burke,,,,7/15/2024,0,148156,148156,15708,6/30/2024,12/31/9999,14728,4/17/1952,11,Kansas City,Kansas City,9,0,883351,0,,0,17096,0,DIF,,0,1,4/17/1952,1,1,0,0,1,0,48.56185602,N,-102.6470056,,NONE,0,Liberty State Bank,LIBERTY BCORP INC,751,751,0,0,,,1,0,1,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.869990818,1.869990818,1.87,1.87,20.41,20.41,1126569,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38013,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,17096,11145,https://www.libertystateplnd.com,58773,,,,,,,,,,,,
1,302 Main Ave S,,125380,NM,51,1,"Wahpeton, ND-MN",,0,,0,0,,1,47420,8390,12/31/9999,12/31/9999,0,,0,STATE,Hankinson,HANKINSON,21,N,Richland,"Fargo-Wahpeton, ND-MN",1,244,7/15/2024,0,112237,112237,0,6/30/2024,12/31/9999,9325,8/3/1903,11,Kansas City,Kansas City,9,0,667551,0,,0,8390,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.071243,N,-96.90251298,,NONE,0,Lincoln State Bank,LINCOLN HOLDING CO,320,320,0,0,,,3,0,3,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.017831938,1.017831938,1.02,1.02,13.89,13.89,1495788,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38077,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,8390,5345,www.lsbhank.com,58041,,,,,,,,,,,,
1,204 W Main St,,121174,NM,51,1,,,,,0,,,,,13794,12/31/9999,12/31/9999,0,,0,STATE,Ashley,ASHLEY,21,N,Mcintosh,,,,7/15/2024,0,106788,106788,0,6/30/2024,12/31/9999,11138,1/1/1911,11,Kansas City,Kansas City,9,0,720858,0,1,0,13794,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,46.034615,N,-99.37519202,,NONE,0,McIntosh County Bank,MCINTOSH CNTY BK HOLDING,491,491,0,0,,,2,0,2,0,0,0,Farmers State Bank,Farmers State Bank of Zeeland,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.67287037,1.67287037,1.67,1.67,18.07,18.07,1143678,6/26/2026,0,0,2,Agricultural Specialization,ND,ND,1,38051,North Dakota,38,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,13794,8624,www.makeitmcb.com,58413,,,,,,,,,,,,
1,210 S Main Ave,,257560,NM,51,1,,,,,0,,,,,8943,12/31/9999,12/31/9999,0,,0,STATE,Rugby,SIOUX FALLS,21,N,Pierce,,,,7/15/2024,0,226749,226749,0,6/30/2024,12/31/9999,25854,08/04/1897,11,Kansas City,Kansas City,9,0,700458,0,,0,8943,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,48.36854074,N,-99.9961776,,NONE,0,Merchants Bank,MERCHANTS HOLDING CO,897,897,0,0,,,6,0,6,0,0,0,,,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,1.361581985,1.754725502,1.75,1.36,13.98,13.98,1142206,6/26/2026,0,0,2,Agricultural Specialization,ND,SD,1,38069,North Dakota,38,0,11,0,1,0,0,www.merchantsbankfairview.com,,www.merchantsbanktowner.com,,www.merchantsbankmapleton.com,,,,,,,,,,,,0,0,8943,5710,www.merchantsbankrugby.com,58368,,,,,,,,,,,,
1,1 Main St,,72614322,N,31,0,"Evansville, IN-KY",,0,,21780,1,"Evansville, IN-KY",0,21780,3832,6/30/2014,12/31/9999,1,810,8846,OCC,Evansville,EVANSVILLE,3,N,Vanderburgh,,0,,6/11/2025,0,56500217,56500217,15401,5/1/2025,12/31/9999,8213684,8/27/1907,9,Chicago,Chicago,8,1,208244,1,,0,3832,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.96935045,N,-87.57532969,,NONE,0,Old National Bank,OLD NATIONAL BCORP,244045,244045,0,0,7,,361,0,361,0,0,0,The Peoples National Bank in Lawrenceville,The Peoples National Bank of St. Francisville,6/11/2025,3,,OCC,3/31/2026,3/31/2026,1.352178169,1.728673728,1.73,1.35,11.96,11.96,1098303,6/26/2026,1,0,4,Commercial Lending Specialization,IN,IN,0,18163,Indiana,18,0,9,0,0,0,0,,,,,,,,,,,,,,,,,1,10,3832,2492,www.oldnational.com,47708,,,,,,,,,,,,
