WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,PRIORNAME3,PRIORNAME4,CHANGEC1,CHANGEC2,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,
1,671 Illinois St,,632450,SB,51,1,"Sheridan, WY",,0,,0,0,,1,43260,29537,12/31/9999,12/31/9999,0,703619,OCC,Sheridan,,34,N,Sheridan,,0,,8/31/2022,0,564237,564237,3619,8/31/2022,12/31/9999,65407,10/16/1935,14,San Francisco,San Francisco,10,1,KANSAS CITY,387671,0,,0,29537,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,44.79099299,N,-106.949432,,NONE,1,First Federal Bank & Trust,,901,901,0,0,4,WESTERN DISTRICT,3,0,3,0,0,0,First Federal Savings Bank,8/31/2022,6,,OCC,3/31/2026,3/31/2026,0.579797811,0.71686433,0.72,0.58,5.54,5.54,,6/26/2026,0,0,4,Commercial Lending Specialization,WY,,0,56033,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,1,10,29537,42371,www.efirstfederal.bank,82801,First Federal Savings and Loan Association,,,,,,,,,,,
1,401 N 31st St,,26361352,SM,41,0,"Billings, MT",,0,,13740,1,"Billings, MT",0,13740,1105,6/30/2018,12/31/9999,1,0,STATE,Billings,BILLINGS,13,N,Yellowstone,,0,,5/5/2026,0,22202732,22202732,11071,4/10/2026,12/31/9999,3267869,10/9/1916,14,San Francisco,San Francisco,9,0,,659855,0,,0,1105,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,45.783412,N,-108.512016,,NONE,0,First Interstate Bank,FIRST INTRST BANCSYSTEM,67293,67293,0,0,,,290,0,279,0,0,0,"First Interstate Bank of Billings, National Association",5/5/2026,6,,FED,3/31/2026,3/31/2026,1.017089678,1.309038383,1.31,1.02,8.11,8.11,1123670,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30111,Montana,30,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,1105,748,www.firstinterstatebank.com,59101,The First Interstate Bank of Commerce,"Security Bank, N. A.",Security Trust and Savings Bank,,,,,,,,,
1,307 E Hustan Ave,,2046492,N,41,1,"Pierre, SD",,0,,0,0,,1,38180,14712,12/31/9999,12/31/9999,0,14252,OCC,Fort Pierre,BRITTON,3,N,Stanley,,0,,8/6/2025,0,1534904,1534904,10576,8/1/2025,12/31/9999,465633,1/1/1934,11,Kansas City,Kansas City,9,1,,355858,0,,0,14712,0,DIF,,0,1,8/24/1934,1,1,0,0,0,0,44.36873727,N,-100.3749024,,NONE,0,First National Bank,CAPITOL BCORP INC,12938,12938,0,0,4,WESTERN DISTRICT,20,0,20,0,0,0,First National Bank in Pierre,8/6/2025,4,,OCC,3/31/2026,3/31/2026,2.512334235,3.320133772,3.32,2.51,11.25,11.25,1127294,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,0,46117,South Dakota,46,0,11,0,0,1,0,,First Advantage Bank branch of First National Bank,,First Wyoming Bank and Trust branch of First National Bank,,Farmers & Merchants branch of First National Bank,,,,,,,,,,,1,0,14712,9203,www.firstnationalbanks.com,57532,,,,810,,,,,,,,
1,319 S Gillette Ave,,626225,N,51,1,"Gillette, WY",,0,,0,0,,1,23940,18880,12/31/9999,12/31/9999,0,15158,OCC,Gillette,GILLETTE,3,N,Campbell,,0,,8/31/2022,0,547526,547526,0,8/31/2022,12/31/9999,76244,9/10/1963,14,San Francisco,San Francisco,10,1,KANSAS CITY,890050,0,,0,18880,0,DIF,,0,1,9/10/1963,1,1,0,0,0,0,44.29145801,N,-105.503532,,NONE,0,First National Bank of Gillette,FIRST NB GILLETTE HOLDING CO,2411,2411,0,0,4,WESTERN DISTRICT,3,0,3,0,0,0,,8/31/2022,6,,OCC,3/31/2026,3/31/2026,1.540444659,1.540444659,1.54,1.54,12.69,12.69,1057908,6/26/2026,0,0,5,Mortgage Lending Specialization,WY,WY,0,56005,Wyoming,56,1,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,18880,12732,www.fnbgillette.com,82716,,,,,,,,,,,,
1,1601 Capitol Avenue,,34725218,N,41,0,"Omaha-Council Bluffs, NE-IA",,0,,36540,1,"Omaha-Council Bluffs, NE-IA",0,36540,5452,7/21/2011,12/31/9999,1,209,OCC,Omaha,OMAHA,3,N,Douglas,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,10/8/2025,0,28560248,28560248,16015,10/1/2025,12/31/9999,3873637,01/01/1857,11,Kansas City,Kansas City,10,1,KANSAS CITY,527954,0,,0,5452,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.26061269,N,-95.93721624,,NONE,0,First National Bank of Omaha,LAURITZEN CORP,148345,148345,0,0,7,,141,0,140,0,0,0,The First National Bank of Omaha,10/8/2025,4,,OCC,3/31/2026,3/31/2026,1.712524762,2.230882555,2.23,1.71,15.57,15.57,1066209,6/26/2026,1,0,4,Commercial Lending Specialization,NE,NE,0,31055,Nebraska,31,0,11,0,0,0,0,www.fnbodirect.com,First National Bank,www.ccbfinancial.com,First National Bank Southwest,,First National Bank North Platte,,Castle Bank,,fnbo,,Western States Bank,,,,,1,10,5452,3692,www.fnbo.com,68102,,,,810,,,,,,,,
1,141 S Main St,,946553,SM,51,1,,,,,0,,,,,2208,12/31/9999,12/31/9999,0,0,STATE,Buffalo,BUFFALO,13,N,Johnson,,,,3/31/2023,0,855275,855275,13172,3/25/2023,12/31/9999,68484,02/02/1885,14,San Francisco,San Francisco,10,0,KANSAS CITY,868956,0,,0,2208,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,44.34518001,N,-106.696921,,NONE,0,First Northern Bank of Wyoming,FIRST NATL BUFFALO BANKSHARES,2998,2998,0,0,,,5,0,5,0,0,0,The First National Bank of Buffalo,3/31/2023,6,,FED,3/31/2026,3/31/2026,1.302920979,1.302920979,1.3,1.3,17.33,17.33,1057243,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56019,Wyoming,56,1,14,0,1,0,0,,,,,,,,,,,,,,,,,1,10,2208,1464,fnbofwyo.com,82834,,,,810,,,,,,,,
1,1900 16th St,,3238793,NM,51,0,"Denver-Aurora-Lakewood, CO",,0,,19740,1,"Denver-Aurora-Lakewood, CO",0,19740,57607,12/31/9999,12/31/9999,0,0,STATE,Denver,DENVER,21,N,Denver,"Denver-Aurora, CO",1,216,8/31/2022,0,2849971,2849971,0,8/31/2022,12/31/9999,308405,3/17/2004,13,Dallas,Dallas,10,0,KANSAS CITY,3158546,0,,0,57607,0,DIF,,0,1,3/17/2004,1,1,0,0,0,0,39.75331998,N,-105.003317,,NONE,0,First Western Trust Bank,FIRST WESTERN FINANCIAL INC,6869,6869,0,0,,,15,0,15,0,0,0,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,0.859881771,1.118634955,1.12,0.86,9.04,9.04,3189906,6/26/2026,0,0,4,Commercial Lending Specialization,CO,CO,1,8031,Colorado,8,0,13,0,0,1,0,,,,,,,,,,,,,,,,,1,10,57607,418417,www.myfw.com,80202,,,,,,,,,,,,
1,115 S Walnut St,,1114807,NM,51,1,,,,,0,,,,,17478,12/31/9999,12/31/9999,0,0,STATE,Kimball,CHEYENNE,21,N,Kimball,,,,7/15/2024,0,949685,949685,0,6/30/2024,12/31/9999,122986,7/15/1955,11,Kansas City,Kansas City,10,0,KANSAS CITY,536554,0,,0,17478,0,DIF,,0,1,7/15/1955,1,1,0,0,0,0,41.237289,N,-103.66126,,NONE,0,FirsTier Bank,FIRSTIER BCORP,2072,2072,0,0,,,12,0,12,0,0,0,Kimball County Bank,7/15/2024,4,,FDIC,3/31/2026,3/31/2026,0.754449733,0.765009117,0.77,0.75,6.78,6.78,3391147,6/26/2026,0,0,4,Commercial Lending Specialization,NE,WY,1,31105,Nebraska,31,1,11,0,0,1,0,,,,,,,,,,,,,,,,,0,0,17478,11463,www.firstierbanks.com,69145,,,,,,,,,,,,
1,49 Commons Loop,,31717351,NM,41,0,"Kalispell, MT",,0,,0,0,,1,28060,30788,6/30/2018,12/31/9999,1,0,STATE,Kalispell,KALISPELL,21,N,Flathead,,0,,10/8/2025,0,24944633,24944633,5918,10/1/2025,12/31/9999,4261906,7/15/1955,14,San Francisco,San Francisco,9,0,,2634191,0,,0,30788,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,48.21999492,N,-114.3284272,,NONE,0,Glacier Bank,GLACIER BCORP INC,87712,87712,0,0,,,264,0,266,0,0,0,Glacier Bank F.S.B.,10/8/2025,6,,FDIC,3/31/2026,3/31/2026,1.102030515,1.345788427,1.35,1.1,8.29,8.29,2003975,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30029,Montana,30,0,14,0,0,0,0,www.valleybankglacier.com,Valley Bank,www.fsbmsla.com,First Security Bank of Missoula,www.ourbank.com,First Security Bank Bozeman,www.westernsecuritybank.com,Western Security Bank,www.mountainwestbank.com,Mountain West Bank,www.firstbankofwyoming.com,First Bank of Wyoming,www.ccb-idaho.com,www.fsbwy.com,www.banksanjuans.com,www.wheatland.bank,0,10,30788,43622,www.glacierbank.com,59901,First Federal Savings Bank of Montana,,,810,,,,,,,,
1,300 Country Club Rd,,1142793,N,51,1,"Casper, WY",,0,,16220,1,"Casper, WY",0,16220,19184,12/31/9999,12/31/9999,0,15359,OCC,Casper,CASPER,3,N,Natrona,,0,,3/9/2026,0,1037535,1037535,10647,2/27/2026,12/31/9999,97321,7/27/1964,14,San Francisco,San Francisco,10,1,KANSAS CITY,1454,0,,0,19184,0,DIF,,0,1,7/27/1964,1,1,0,0,0,0,42.84685074,N,-106.2912767,,NONE,0,Hilltop National Bank,MIDLAND FINANCIAL CORP,4866,4866,0,0,4,WESTERN DISTRICT,8,0,7,0,0,0,,3/9/2026,6,,OCC,3/31/2026,3/31/2026,1.681990286,1.681990286,1.68,1.68,19.99,19.99,1054840,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,0,56025,Wyoming,56,1,14,0,0,1,0,,,,,,,,,,,,,,,,,1,10,19184,13005,WWW.HILLTOP.BANK,82609,,,,810,,,,,,,,
1,777 W 1st St,,568499,SM,51,1,"Casper, WY",,0,,16220,1,"Casper, WY",0,16220,58396,12/31/9999,12/31/9999,0,0,STATE,Casper,CASPER,13,N,Natrona,,0,,8/31/2022,0,511521,511521,0,8/31/2022,12/31/9999,52215,7/31/2006,14,San Francisco,San Francisco,10,0,KANSAS CITY,3412417,0,,0,58396,0,DIF,,0,1,7/31/2006,1,1,0,0,0,0,42.8487873,N,-106.3345716,,NONE,0,Jonah Bank of Wyoming,JONAH BANKSHARES,2763,2763,0,0,,,4,0,4,0,0,0,,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.96187898,2.472407748,2.47,1.96,21.71,21.71,3923342,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56025,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58396,450621,www.jonah.bank,82601,,,,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,,5132,198,5360,0,0,0,The Chase Manhattan Bank,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,JPMorgan Chase Bank,Chemical Bank New York Trust Company,Chemical Bank,820,,,,,,Chemical Bank & Trust Company,Chemical Corn Exchange Bank,
1,835 N Center Ave,,405803,NM,51,1,,,,,0,,,,,11821,12/31/9999,12/31/9999,0,0,STATE,Hardin,LOLO,21,N,Big Horn,,,,8/31/2022,0,341324,341324,0,8/31/2022,12/31/9999,40856,1/1/1919,14,San Francisco,San Francisco,9,0,,537551,0,1,0,11821,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,45.73755398,N,-107.605374,,NONE,0,Little Horn State Bank,BITTERROOT HOLDING CO,1465,1465,0,0,,,3,0,3,0,0,0,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.462531977,1.981655956,1.98,1.46,14.6,14.6,1128880,6/26/2026,0,0,4,Commercial Lending Specialization,MT,MT,1,30003,Montana,30,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11821,7562,www.littlehornstatebank.com,59034,,,,,,,,,,,,
1,7800 E Orchard Rd,Ste 200,12564538,SM,41,0,"Denver-Aurora-Lakewood, CO",,0,,19740,1,"Denver-Aurora-Lakewood, CO",0,19740,59052,12/31/9999,12/31/9999,0,0,STATE,Greenwood Village,GREENWOOD VILLAGE,13,N,Arapahoe,"Denver-Aurora, CO",1,216,1/14/2026,0,10650590,10650590,0,1/7/2026,12/31/9999,1628283,12/10/2010,13,Dallas,Dallas,10,0,KANSAS CITY,4210227,0,1,0,59052,0,DIF,,0,1,12/10/2010,1,1,0,0,0,0,39.60849801,N,-104.898052,,NONE,0,NBH Bank,NATIONAL BANK HOLDINGS CORP,27996,27996,0,0,7,,107,0,107,0,0,0,"Bank Midwest, National Association",1/14/2026,5,,FED,3/31/2026,3/31/2026,0.999793942,1.257456225,1.26,1,7.79,7.79,3973888,6/26/2026,1,0,4,Commercial Lending Specialization,CO,CO,1,8005,Colorado,8,0,13,0,0,0,0,www.hillcrestbank.com,,www.bankmw.com,,www.cobnks.com,,www.bankofjacksonhole.com,,www.vistabank.com,,,,,,,,0,0,59052,512626,www.nbhbank.com,80111,"NBH Bank, National Association",,,810,,,,,,,,
1,1400 S Dewey St,,1010651,SM,41,1,"North Platte, NE",,0,,0,0,,1,35820,34811,12/31/9999,12/31/9999,0,0,STATE,North Platte,NORTH PLATTE,13,N,Lincoln,,0,,7/15/2024,0,773280,773280,0,6/30/2024,12/31/9999,88719,5/14/1998,11,Kansas City,Kansas City,10,0,KANSAS CITY,2667957,0,,0,34811,0,DIF,,0,1,5/14/1998,1,1,0,0,0,0,41.12182236,N,-100.7629401,,NONE,0,Nebraskaland Bank,NEBRASKALAND FINL SERVICES INC,1198,1198,0,0,4,WESTERN DISTRICT,6,0,6,0,0,0,NebraskaLand National Bank,7/15/2024,4,,FED,3/31/2026,3/31/2026,0.47991243,0.600090835,0.6,0.48,5.43,5.43,2947350,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,1,31111,Nebraska,31,0,11,0,0,1,0,www.commercebankwyoming.com,"Commerce Bank of Wyoming, a branch of NebraskaLand National Bank",,,,,,,,,,,,,,,0,0,34811,61659,www.nebraskalandbank.com,69101,,,,,,,,,,,,
1,1702 Sheridan Ave,,1274405,NM,41,0,,,,,0,,,,,2232,12/31/9999,12/31/9999,0,0,STATE,Cody,OMAHA,21,N,Park,,,,8/31/2022,0,1146153,1146153,15713,8/31/2022,12/31/9999,120286,4/6/1918,14,San Francisco,Kansas City,10,0,KANSAS CITY,561659,0,1,0,2232,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,44.52577101,N,-109.053981,,NONE,0,Pinnacle Bank - Wyoming,PINNACLE BCORP INC,5349,5349,0,0,,,15,0,15,0,0,0,The Citizens National Bank & Trust Company,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.640731489,2.078443928,2.08,1.64,17.41,17.41,1053272,6/26/2026,0,0,4,Commercial Lending Specialization,WY,NE,1,56029,Wyoming,56,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,10,2232,1483,www.wypinnbank.com,82414,Citizens Bank & Trust Company,Pinnacle Bank - Torrington,The Citizens National Bank of Torrington,,,,,,,,,
1,2201 Main St,,803561,SM,51,1,,,,,0,,,,,5442,12/31/9999,12/31/9999,0,0,STATE,Torrington,SCOTTSBLUFF,13,N,Goshen,,,,8/31/2022,0,686357,686357,13869,8/31/2022,12/31/9999,75195,1/1/1925,14,San Francisco,Kansas City,10,0,KANSAS CITY,580155,0,1,0,5442,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.06633198,N,-104.184113,,NONE,0,Platte Valley Bank,PLATTE VALLEY FINL SERVICE COMPANIES,4163,4163,0,0,,,6,0,6,0,0,0,"Platte Valley National Bank - Morrill, Minatare, Lyman",8/31/2022,6,,FED,3/31/2026,3/31/2026,2.099014968,2.596163361,2.6,2.1,22.57,22.57,2511014,6/26/2026,0,0,4,Commercial Lending Specialization,WY,NE,1,56015,Wyoming,56,0,11,0,1,0,0,,Platte Valley Companies,,,,,,,,,,,,,,,0,0,5442,3684,www.pvbank.com,82240,Platte Valley National Bank,First National Bank in Morrill,,,,,,,,,,
1,1291 Main St,,855903,NM,51,1,"Greeley, CO",,0,,24540,1,"Greeley, CO",0,24540,3031,12/31/9999,12/31/9999,0,0,STATE,Windsor,SIDNEY,21,N,Weld,"Denver-Aurora, CO",1,216,8/31/2022,0,763605,763605,15775,8/31/2022,12/31/9999,69727,1/1/1906,13,Dallas,Kansas City,10,0,KANSAS CITY,444556,0,,0,3031,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.47925499,N,-104.920487,,NONE,0,Points West Community Bank,FIRST NEBRASKA BANCS INC,3181,3181,0,0,,,21,0,21,0,0,0,First National Bank,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,1.506024275,1.51312593,1.51,1.51,18.39,18.39,1051081,6/26/2026,0,0,2,Agricultural Specialization,CO,NE,1,8123,Colorado,8,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,3031,1928,www.pwcbank.com,80550,The First National Bank of Julesburg,,,,,,,,,,,
1,600 S 4th St,,586729,NM,51,1,"Omaha-Council Bluffs, NE-IA",,0,,36540,1,"Omaha-Council Bluffs, NE-IA",0,36540,10641,12/31/9999,12/31/9999,0,0,STATE,Eagle,EAGLE,21,N,Cass,"Omaha-Council Bluffs-Fremont, NE-IA",1,420,10/8/2025,0,486369,486369,0,5/23/2025,12/31/9999,55455,09/01/1884,11,Kansas City,Kansas City,10,0,KANSAS CITY,388557,0,,0,10641,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.81554701,N,-96.43027304,,NONE,0,Riverstone Bank,TRI VALLEY BANCSHARES INC,2775,2775,0,0,,,9,0,9,0,0,0,The Bank of Talmage,10/8/2025,4,,FDIC,3/31/2026,3/31/2026,1.947836585,1.977317355,1.98,1.95,20.18,20.18,3952940,6/26/2026,0,0,4,Commercial Lending Specialization,NE,NE,1,31025,Nebraska,31,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,30,10641,6823,WWW.BANKRIVSERSTONE.COM,68347,Tri Valley Bank,,,,,,,,,,,
1,220 5th St,,286852,SM,51,1,,,,,0,,,,,2228,12/31/9999,12/31/9999,0,0,STATE,Rawlins,RAWLINS,13,N,Carbon,,,,9/28/2024,0,267540,267540,9902,1/19/2023,12/31/9999,18260,01/01/1898,14,San Francisco,San Francisco,10,0,KANSAS CITY,548052,0,,0,2228,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.78823598,N,-107.240691,,NONE,0,RNB STATE BANK,CARBON COUNTY HOLDING CO,438,438,0,0,4,WESTERN DISTRICT,5,0,5,0,0,0,The Rawlins National Bank,9/28/2024,6,,FED,3/31/2026,3/31/2026,0.610692345,0.610692345,0.61,0.61,9.47,9.47,2043346,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56007,Wyoming,56,1,14,0,1,0,0,https://www.frontrangestatebank.com,,,,,,,,,,,,,,,,0,10,2228,1479,https://www.rnbonline.com,82301,,,,,,,,,,,,
1,1307 E 7th St,,482142,SM,51,1,,,,,0,,,,,15334,12/31/9999,12/31/9999,0,0,STATE,Atlantic,ATLANTIC,13,N,Cass,,,,7/16/2024,0,415274,415274,11869,6/30/2024,12/31/9999,61725,07/01/1876,11,Kansas City,Kansas City,7,0,,882242,0,,0,15334,0,DIF,,0,1,1/13/1936,1,1,0,0,1,0,41.40338199,N,-94.99526196,,NONE,0,Rolling Hills Bank & Trust,ANITA BCORP,1669,1669,0,0,,,12,0,12,0,0,0,Rolling Hills National Bank,7/16/2024,4,,FED,3/31/2026,3/31/2026,1.398975077,1.818080852,1.82,1.4,10.77,10.77,1202838,6/26/2026,0,0,2,Agricultural Specialization,IA,IA,1,19029,Iowa,19,0,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,15334,9667,www.rollinghillsbank.com,50022,Anita State Bank,,,,,,,,,,,
1,200 2nd St,,389455,SM,51,1,"Rock Springs, WY",,0,,0,0,,1,40540,2229,12/31/9999,12/31/9999,0,0,STATE,Rock Springs,ROCK SPRINGS,13,N,Sweetwater,,0,,10/3/2022,0,364193,364193,13484,10/3/2022,12/31/9999,23467,05/23/1892,14,San Francisco,San Francisco,10,0,KANSAS CITY,550952,0,,0,2229,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.58403639,N,-109.2206731,,NONE,0,RSNB Bank,RSNB BCORP,830,830,0,0,,,2,0,2,0,0,0,The Rock Springs National Bank,10/3/2022,6,,FED,3/31/2026,3/31/2026,0.85151458,0.85151458,0.85,0.85,14.45,14.45,2718167,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56037,Wyoming,56,1,14,0,1,0,0,,,,,,,,,,,,,,,,,1,10,2229,1480,WWW.RSNB.COM,82901,,,,,,,,,,,,
1,201 S 4th St,,430831,SM,51,1,,,,,0,,,,,12592,12/31/9999,12/31/9999,0,0,STATE,Basin,BASIN,13,N,Big Horn,,,,8/31/2022,0,383400,383400,15341,8/31/2022,12/31/9999,37161,6/1/1929,14,San Francisco,San Francisco,10,0,KANSAS CITY,955959,0,,0,12592,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,44.37982598,N,-108.038535,,NONE,0,Security State Bank,FINANCIAL SECURITY CORP,585,585,0,0,,,5,0,5,0,0,0,Security State Bank of Basin,8/31/2022,6,,FED,3/31/2026,3/31/2026,0.534986151,0.643812394,0.64,0.53,6.18,6.18,1060850,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56003,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,10,12592,7996,https://www.ssbwyo.bank,82410,,,,,,,,,,,,
1,30 Shoshone Ave,,112220,NM,51,1,"Rock Springs, WY",,0,,0,0,,1,40540,34441,12/31/9999,12/31/9999,0,0,STATE,Green River,EVANSTON,21,N,Sweetwater,,0,,8/31/2022,0,100928,100928,0,8/31/2022,12/31/9999,10512,8/18/1997,14,San Francisco,San Francisco,10,0,KANSAS CITY,2602828,0,,0,34441,0,DIF,,0,1,8/18/1997,1,1,0,0,0,0,41.508849,N,-109.472963,,NONE,0,State Bank,SBWY FINANCIAL CORP,262,262,0,0,,,3,0,3,0,0,0,State Bank of Green River,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.964791553,1.207830646,1.21,0.96,10.1,10.1,5554713,6/26/2026,0,0,4,Commercial Lending Specialization,WY,WY,1,56037,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,34441,57205,statebankwy.com,82935,,,,,,,,,,,,
1,133 Main St,,70650,N,51,1,"Gillette, WY",,0,,0,0,,1,23940,25054,12/31/9999,12/31/9999,0,18154,OCC,Hulett,HULETT,3,N,Crook,,0,,8/31/2022,0,68756,68756,0,8/31/2022,12/31/9999,1592,2/28/1984,14,San Francisco,San Francisco,10,1,KANSAS CITY,78559,0,,0,25054,0,DIF,,0,1,2/28/1984,1,1,0,0,0,0,44.68274201,N,-104.600317,,NONE,0,Summit National Bank,MODE ELEVEN BCORP,-114,-114,0,0,4,WESTERN DISTRICT,3,0,3,0,0,0,Hulett National Bank,8/31/2022,6,,OCC,3/31/2026,3/31/2026,-0.628558038,-0.573421368,-0.57,-0.63,-30.55,-30.55,3402511,6/26/2026,0,0,8,All Other Under 1 Billion,WY,WY,0,56011,Wyoming,56,0,14,1,0,0,0,,,,,,,,,,,,,,,,,0,0,25054,17340,http://www.summitnb.com,82720,,,,,,,,,,,,
1,123 N 2nd St,,283631,SM,51,1,"Gillette, WY",,0,,0,0,,1,23940,1169,12/31/9999,12/31/9999,0,0,STATE,Sundance,SUNDANCE,13,N,Crook,,0,,8/31/2022,0,248482,248482,0,8/31/2022,12/31/9999,29973,01/01/1895,14,San Francisco,San Francisco,10,0,KANSAS CITY,94755,0,,0,1169,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,44.40474198,N,-104.38131,,NONE,0,Sundance State Bank,SUNDANCE BANKSHARES INC,1217,1217,0,0,,,2,0,2,0,0,0,,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.675028043,2.119591772,2.12,1.68,16.57,16.57,2629946,6/26/2026,0,0,2,Agricultural Specialization,WY,WY,1,56011,Wyoming,56,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,1169,801,www.sundancestate.bank,82729,,,,,,,,,,,,
