OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME1,PRIORNAME2,PRIORNAME3,CHANGEC1,CHANGEC2,OCCDISTDESC,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,PRIORNAME5,PRIORNAME6
1,201 N 3rd St,,1588238,SB,41,1,"Sioux City, IA-NE-SD",,0,,43580,1,"Sioux City, IA-NE-SD",0,43580,32629,12/31/9999,12/31/9999,0,708547,OCC,Beresford,BRITTON,33,N,Union,,0,,7/15/2024,0,1276081,1276081,8547,6/30/2024,12/31/9999,298695,1/1/1989,11,Kansas City,Kansas City,9,1,,67656,0,,0,32629,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,43.08183899,N,-96.77453196,,NONE,0,First Savings Bank,FARRAR BERESFORD BCORP IRREVOCABLE TR,10070,10070,0,0,4,WESTERN DISTRICT,24,0,24,0,0,0,7/15/2024,4,,OCC,3/31/2026,3/31/2026,2.573965565,3.355612705,3.36,2.57,13.69,13.69,4264387,6/26/2026,0,0,4,Commercial Lending Specialization,SD,SD,0,46127,South Dakota,46,0,11,0,0,1,0,,,,,,,,,,,,,,,,,0,0,32629,45463,firstsavingsbanks.com,57004,"First Savings Bank, FSB",,,,,,,,,,,
1,9130 W Russell Rd,Ste 300,305817,NM,41,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,58443,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,,21,N,Clark,"Las Vegas-Henderson, NV",1,332,4/9/2024,0,220778,220778,0,11/18/2023,12/31/9999,82957,1/30/2007,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3555248,0,,0,58443,0,DIF,,0,1,1/30/2007,1,1,0,0,0,0,36.086631,N,-115.291382,,NONE,0,First Security Bank of Nevada,,1831,1831,0,0,,,2,0,2,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,2.479136026,3.138523926,3.14,2.48,8.93,8.93,,6/26/2026,0,0,4,Commercial Lending Specialization,NV,,1,32003,Nevada,32,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58443,451798,https://www.fsbnv.com,89148,,,,,,,,,,,,
1,239 Fayetteville St,,235521000,NM,31,0,"Raleigh-Cary, NC",,0,,39580,1,"Raleigh-Cary, NC",0,39580,11063,7/21/2011,12/31/9999,1,0,STATE,Raleigh,RALEIGH,21,N,Wake,"Raleigh-Durham-Cary, NC",1,450,3/28/2023,0,171449000,171448000,0,3/26/2023,12/31/9999,23476000,01/01/1898,5,Atlanta,Atlanta,5,0,,491224,1,,0,11063,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,35.77765699,N,-78.63872097,,NONE,0,First-Citizens Bank & Trust Company,FIRST CITIZENS BANCSHARES INC,559000,559000,0,0,,,518,0,516,0,0,0,3/28/2023,2,,FDIC,3/31/2026,3/31/2026,0.962024554,1.271799902,1.27,0.96,9.55,9.55,1075612,6/26/2026,1,0,4,Commercial Lending Specialization,NC,NC,1,37183,North Carolina,37,0,5,0,0,0,0,www.cit.com,First Citizens Bank,www.svb.com,SVB," a division of First-Citizens Bank and Trust Company""""",www.svbconnect.com,Silicon Valley Bank," A division of First Citizens Bank and Trust Company""""",,,,,,,,,,,1,10,11063,7078,www.firstcitizens.com,27601,,,810,,,,,,,
1,9115 W Russell Rd,,1389768,NM,51,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,58626,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,LAS VEGAS,21,N,Clark,"Las Vegas-Henderson, NV",1,332,4/9/2024,0,1186172,1186172,0,11/18/2023,12/31/9999,179928,9/24/2007,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3636446,0,,0,58626,0,DIF,,0,1,9/24/2007,1,1,0,0,0,0,36.083331,N,-115.290589,,NONE,0,GBank,GBANK FINANCIAL HOLDINGS INC,2255,2255,0,0,,,2,0,2,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,0.657110397,0.851766603,0.85,0.66,5.03,5.03,5170805,6/26/2026,0,0,4,Commercial Lending Specialization,NV,NV,1,32003,Nevada,32,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,58626,459449,http://www.g.bank,89148,Bank of George,,,,,,,,,,,
1,8488 Rozita Lee Ave,Ste 105,241691,NM,51,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,58806,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,LAS VEGAS,21,N,Clark,"Las Vegas-Henderson, NV",1,332,7/24/2024,0,191973,191973,0,2/22/2024,12/31/9999,44181,6/2/2008,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3720336,0,,0,58806,0,DIF,,0,1,6/2/2008,1,1,0,0,0,0,36.061117,N,-115.265456,,NONE,0,GenuBank,JBNV HOLDING CORP,350,350,0,0,,,3,0,3,0,0,0,7/24/2024,6,,FDIC,3/31/2026,3/31/2026,0.60502996,0.60502996,0.61,0.61,3.18,3.18,5306583,6/26/2026,0,0,4,Commercial Lending Specialization,NV,NV,1,32003,Nevada,32,1,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,58806,468841,www.genubank.com,89113,Kirkwood Bank of Nevada,,520,,,,,,,,,
1,49 Commons Loop,,31717351,NM,41,0,"Kalispell, MT",,0,,0,0,,1,28060,30788,6/30/2018,12/31/9999,1,0,STATE,Kalispell,KALISPELL,21,N,Flathead,,0,,10/8/2025,0,24944633,24944633,5918,10/1/2025,12/31/9999,4261906,7/15/1955,14,San Francisco,San Francisco,9,0,,2634191,0,,0,30788,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,48.21999492,N,-114.3284272,,NONE,0,Glacier Bank,GLACIER BCORP INC,87712,87712,0,0,,,264,0,266,0,0,0,10/8/2025,6,,FDIC,3/31/2026,3/31/2026,1.102030515,1.345788427,1.35,1.1,8.29,8.29,2003975,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30029,Montana,30,0,14,0,0,0,0,www.valleybankglacier.com,Valley Bank,www.fsbmsla.com,First Security Bank of Missoula,www.ourbank.com,First Security Bank Bozeman,www.westernsecuritybank.com,Western Security Bank,www.mountainwestbank.com,Mountain West Bank,www.firstbankofwyoming.com,First Bank of Wyoming,www.ccb-idaho.com,www.fsbwy.com,www.banksanjuans.com,www.wheatland.bank,0,10,30788,43622,www.glacierbank.com,59901,Glacier Bank F.S.B.,First Federal Savings Bank of Montana,810,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,,5132,198,5360,0,0,0,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,The Chase Manhattan Bank,JPMorgan Chase Bank,820,Chemical Bank New York Trust Company,,,,,,Chemical Bank,Chemical Bank & Trust Company,Chemical Corn Exchange Bank
1,330 S Rampart Blvd,Ste 150,460017,NM,51,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,59117,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,LAS VEGAS,21,N,Clark,"Las Vegas-Henderson, NV",1,332,4/9/2024,0,413967,413967,0,11/18/2023,12/31/9999,41706,8/12/2019,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,5412457,0,,0,59117,0,DIF,,0,1,8/12/2019,1,1,0,0,0,0,36.16818202,N,-115.285424,,NONE,0,Lexicon Bank,LEXICON BCORP,1339,1339,0,0,,,1,0,1,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,1.199920244,1.538657998,1.54,1.2,13.04,13.04,5841963,6/26/2026,0,0,4,Commercial Lending Specialization,NV,NV,1,32003,Nevada,32,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,59117,594335,www.lexiconbank.com,89145,,,,,,,,,,,,
1,8912 Spanish Ridge Ave,Ste 100,1452569,NM,51,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,58722,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,,21,N,Clark,"Las Vegas-Henderson, NV",1,332,6/8/2026,0,1073140,1073140,0,5/31/2026,12/31/9999,194516,3/26/2008,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3719648,0,,0,58722,0,DIF,,0,1,3/26/2008,1,1,0,0,0,0,36.09074744,N,-115.2866922,,NONE,0,Meadows Bank,,5323,5323,0,0,,,6,0,1,0,0,0,6/8/2026,6,,FDIC,3/31/2026,3/31/2026,1.482782467,1.905081587,1.91,1.48,10.85,10.85,,6/26/2026,0,0,4,Commercial Lending Specialization,NV,,1,32003,Nevada,32,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,58722,464043,http://www.meadowsbank.bank,89148,,,,,,,,,,,,
1,501 Nw Grand Blvd,,42109827,SB,41,0,"Oklahoma City, OK",,0,,36420,1,"Oklahoma City, OK",0,36420,4063,3/31/2015,12/31/9999,1,714191,OCC,Oklahoma City,SIOUX FALLS,33,N,Oklahoma,"Oklahoma City-Shawnee, OK",1,416,5/22/2025,0,24689384,24689384,14191,11/8/2024,12/31/9999,4084668,2/28/1911,13,Dallas,Dallas,10,1,KANSAS CITY,595270,0,,0,4063,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,35.52910498,N,-97.52109199,,NONE,0,MidFirst Bank,G JEFFREY RECORDS JR 2020 FAMILY TR,144577,144577,0,0,7,,94,0,94,0,0,0,5/22/2025,5,,OCC,3/31/2026,3/31/2026,1.385545299,1.428479119,1.43,1.39,14.48,14.48,5555701,6/26/2026,1,0,4,Commercial Lending Specialization,OK,SD,0,40109,Oklahoma,40,1,13,0,0,0,0,www.midfirstdirect.com,MidFirst Private Bank,www.midfirstprivatebank.com,MidFirst Direct,uco.midfirst.com,1st Century Bank,www.1cbank.com,Vio Bank,ou.midfirst.com,,www.viobank.com,,,,,,1,10,4063,2638,www.midfirst.com,73118,Oklahoma Bank and Trust Company,Oklahoma National Bank & Trust Company of Chickasha,,Oklahoma National Bank of Chickasha,,,,,,,,
1,210 Front Street,,205967,NM,51,1,,,,,0,,,,,22669,12/31/9999,12/31/9999,0,0,STATE,Caliente,,21,N,Lincoln,,,,4/9/2024,0,183962,183962,0,11/18/2023,12/31/9999,21536,6/21/1978,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,400767,0,,0,22669,0,DIF,,0,1,6/21/1978,1,1,0,0,0,0,37.614854,N,-114.512131,,NONE,0,Nevada Bank and Trust Company,,606,606,0,0,,,4,0,4,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,1.141003886,1.314225598,1.31,1.14,11.25,11.25,,6/26/2026,0,0,4,Commercial Lending Specialization,NV,,1,32017,Nevada,32,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,22669,15821,www.nevadabankandtrust.com,89008,,,,,,,,,,,,
1,1000 Wilshire Blvd,Ste 100,2699382,NM,51,0,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,57944,12/31/9999,12/31/9999,0,0,STATE,Los Angeles,LOS ANGELES,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/5/2023,0,2328101,2328101,0,11/18/2023,12/31/9999,257675,6/10/2005,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3357219,0,,0,57944,0,DIF,,0,1,6/10/2005,1,1,0,0,0,0,34.050851,N,-118.260803,3,Asian or Pacific Islander American owned,0,Open Bank,OP BCORP,7737,7737,0,0,,,17,0,17,0,0,0,12/5/2023,6,,FDIC,3/31/2026,3/31/2026,1.15687533,1.587058906,1.59,1.16,12.14,12.14,4980409,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,57944,432260,www.myopenbank.com,90017,First Standard Bank,,,,,,,,,,,
1,336 Main St,,2199524,SM,51,1,,,,,0,,,,,23275,12/31/9999,12/31/9999,0,0,STATE,Quincy,RENO,13,N,Plumas,,,,7/7/2025,0,1778694,1778694,0,7/1/2025,12/31/9999,277145,12/13/1980,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,670467,0,,0,23275,0,DIF,,0,1,12/13/1980,1,1,0,0,0,0,39.93644399,N,-120.945274,,NONE,0,Plumas Bank,PLUMAS BCORP,9906,9906,0,0,,,20,0,20,0,0,0,7/7/2025,6,,FED,3/31/2026,3/31/2026,1.7857167,2.445310623,2.45,1.79,14.41,14.41,3098576,6/26/2026,0,0,4,Commercial Lending Specialization,CA,NV,1,6063,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,23275,16311,http://www.plumasbank.com,95971,,,810,,,,,,,,,
1,1055 Wilshire Blvd,Ste 1200,4186507,NM,41,0,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,58816,12/31/9999,12/31/9999,0,0,STATE,Los Angeles,LOS ANGELES,21,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/7/2023,0,3385924,3385924,0,11/18/2023,12/31/9999,615419,11/18/2008,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3835454,0,,0,58816,0,DIF,,0,1,11/18/2008,1,1,0,0,0,0,34.05253999,N,-118.262694,8,"Majority of the Board Asian or Pacific Islander, serving a minority community",0,Royal Business Bank,RBB BCORP,12601,12601,0,0,,,25,0,25,0,0,0,12/7/2023,6,,FDIC,3/31/2026,3/31/2026,1.201866131,1.676660956,1.68,1.2,8.27,8.27,4176855,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6037,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,58816,469176,www.royalbusinessbankusa.com,90017,,,,,,,,,,,,
1,8117 Preston Rd,Ste 220,8553297,N,41,0,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX",1,19124,19100,1,"Dallas-Fort Worth-Arlington, TX",0,19100,4767,12/31/9999,12/31/9999,0,4742,OCC,Dallas,DENVER,3,N,Dallas,"Dallas-Fort Worth, TX-OK",1,206,4/8/2026,0,7151046,7151046,9366,4/1/2026,12/31/9999,1135050,05/24/1892,13,Dallas,Dallas,11,1,DALLAS,474759,0,,0,4767,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,32.86120186,N,-96.76956141,,NONE,0,"Sunflower Bank, National Association",FIRSTSUN CAPITAL BCORP,23529,23529,0,0,4,WESTERN DISTRICT,73,0,103,0,0,0,4/8/2026,5,,OCC,3/31/2026,3/31/2026,1.105512055,1.356553362,1.36,1.11,8.38,8.38,1066713,6/26/2026,0,0,4,Commercial Lending Specialization,TX,CO,0,48113,Texas,48,0,13,0,0,1,0,www.Sunflowerbank.com,"First National 1870, a division of Sunflower Bank, N.A.",www.Firstnational1870.com,,online.sunflowerbank.com/,,sunflower.olbanking.com/,,sunflower.olbanking.com/smallbusiness,,mymortgage.sunflowerbank.com,,mortgagedeposit.sunflowerbank.com,,,,1,10,4767,3181,www.sunflowerbank.com,75225,The First National Bank and Trust Company of Salina,First National Bank and Trust,810,The Farmers National Bank of Salina,,,,,,,,
1,595 Aultman St,,132534,N,51,1,,,,,0,,,,,2273,12/31/9999,12/31/9999,0,8561,OCC,Ely,ELY,3,N,White Pine,,,,8/31/2022,0,124436,124436,0,8/31/2022,12/31/9999,8019,2/23/1907,14,San Francisco,San Francisco,12,1,SAN FRANCISCO,450669,0,,0,2273,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.24795501,N,-114.892034,,NONE,0,The First National Bank of Ely,FNBELY BCORP,488,488,0,0,4,WESTERN DISTRICT,1,0,1,0,0,0,8/31/2022,6,,OCC,3/31/2026,3/31/2026,1.505470054,1.505470054,1.51,1.51,24.33,24.33,5192393,6/26/2026,0,0,7,Other Specialized Under 1 Billion,NV,NV,0,32033,Nevada,32,1,14,0,1,0,0,,,,,,,,,,,,,,,,,0,10,2273,1507,www.fnbely.com,89301,,,,,,,,,,,,
1,50 S La Salle St,,173842608,SM,31,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,913,7/21/2011,12/31/9999,1,0,STATE,Chicago,CHICAGO,13,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,142285087,52755403,14033,8/31/2022,12/31/9999,11546963,01/01/1889,9,Chicago,Washington,7,0,,210434,1,1,0,913,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.881027,N,-87.63272897,,NONE,0,The Northern Trust Company,NORTHERN TRUST CORP,509573,509573,0,0,,,65,2,67,0,0,0,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.163943715,1.591078415,1.59,1.16,17.76,17.76,1199611,6/26/2026,1,0,1,International Specialization,IL,IL,1,17031,Illinois,17,0,16,0,0,0,0,,,,,,,,,,,,,,,,,1,10,913,589,www.northerntrust.com,60603,,,,,,,,,,,,
1,8620 W Tropicana Ave,,226529,NM,51,0,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,57312,12/31/9999,12/31/9999,0,0,STATE,Las Vegas,LAS VEGAS,21,N,Clark,"Las Vegas-Henderson, NV",1,332,3/31/2025,0,195746,195746,0,3/24/2025,12/31/9999,30276,4/15/2002,14,San Francisco,Kansas City,12,0,SAN FRANCISCO,3067929,0,1,0,57312,0,DIF,,0,1,4/15/2002,1,1,0,0,0,0,36.10042409,N,-115.2797541,,NONE,0,Town & Country Bank,R DEAN PHILLIPS BK TR DATED 11-19-2004,1305,1305,0,0,,,5,0,5,0,0,0,3/31/2025,6,,FDIC,3/31/2026,3/31/2026,2.277566407,2.277566407,2.28,2.28,17.63,17.63,5558681,6/26/2026,0,0,4,Commercial Lending Specialization,NV,NV,1,32003,Nevada,32,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57312,361252,www.tcbanknv.bank,89147,,,470,,430,,,,,,,
1,2485 Village View Dr,Ste 200,16100274,NM,41,0,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,57542,3/31/2026,12/31/9999,1,0,STATE,Henderson,,23,N,Clark,"Las Vegas-Henderson, NV",1,332,6/15/2026,0,13591638,13591638,0,3/31/2026,12/31/9999,1706691,8/16/2004,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3287660,0,,0,57542,0,DIF,,0,1,8/16/2004,1,1,0,0,0,0,36.022311,N,-115.096608,,NONE,0,Toyota Financial Savings Bank,,18108,18108,0,0,,,1,0,1,0,0,0,6/15/2026,6,,FDIC,3/31/2026,3/31/2026,0.459416759,0.419964967,0.42,0.46,4.56,4.56,,6/26/2026,1,0,9,All Other Over 1 Billion,NV,,1,32003,Nevada,32,0,14,0,0,0,0,,,,,,,,,,,,,,,,,0,0,57542,365430,www.toyotabank.com,89074,,,,,,,,,,,,
1,425 Walnut St,,683379960,N,31,0,"Cincinnati, OH-KY-IN",,0,,17140,1,"Cincinnati, OH-KY-IN",0,17140,6548,7/21/2011,12/31/9999,1,24,OCC,Cincinnati,MINNEAPOLIS,3,N,Hamilton,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1,178,9/30/2025,0,539835606,533860407,11523,9/19/2025,12/31/9999,67968276,07/13/1863,9,Chicago,Washington,4,1,,504713,1,1,0,6548,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.10083874,N,-84.5113783,,NONE,0,U.S. Bank National Association,U S BCORP,1991808,1991808,0,0,6,,2100,1,2099,0,0,0,9/30/2025,3,,OCC,3/31/2026,3/31/2026,1.172078206,1.453518838,1.45,1.17,11.72,11.72,1119794,6/26/2026,0,0,9,All Other Over 1 Billion,OH,MN,0,39061,Ohio,39,0,16,0,0,0,1,,,,,,,,,,,,,,,,,1,10,6548,4383,www.usbank.com,45202,The First National Bank of Cincinnati,"Star Bank, National Association",820,"Firstar Bank, National Association",,,,,,"Star Bank, National Association, Cincinnati",,
1,500 Ygnacio Valley Rd,,2632362,SM,51,0,"San Francisco-Oakland-Berkeley, CA","Oakland-Berkeley-Livermore, CA",1,36084,41860,1,"San Francisco-Oakland-Berkeley, CA",0,41860,57716,12/31/9999,12/31/9999,0,0,STATE,Walnut Creek,WALNUT CREEK,13,N,Contra Costa,"San Jose-San Francisco-Oakland, CA",1,488,8/31/2022,0,2267047,2267047,0,8/31/2022,12/31/9999,335455,7/20/2004,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3281510,0,,0,57716,0,DIF,,0,1,7/20/2004,1,1,0,0,0,0,37.90696802,N,-122.063734,,NONE,0,United Business Bank,BAYCOM CORP,8371,8371,0,0,,,34,0,34,0,0,0,8/31/2022,6,,FED,3/31/2026,3/31/2026,1.285538859,1.715689897,1.72,1.29,10.12,10.12,5069897,6/26/2026,0,0,4,Commercial Lending Specialization,CA,CA,1,6013,California,6,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,57716,422931,http://www.unitedbusinessbank.com,94596,Bay Commercial Bank,,,,,,,,,,,
1,6385 Simmons St,,250405,NM,41,1,"Las Vegas-Henderson-Paradise, NV",,0,,29820,1,"Las Vegas-Henderson-Paradise, NV",0,29820,57933,12/31/9999,12/31/9999,0,0,STATE,North Las Vegas,,21,N,Clark,"Las Vegas-Henderson, NV",1,332,4/9/2024,0,221597,221597,0,11/18/2023,12/31/9999,23998,8/1/2005,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,3370357,0,,0,57933,0,DIF,,0,1,8/1/2005,1,1,0,0,0,0,36.27602999,N,-115.180472,,NONE,0,Valley Bank of Nevada,,318,318,0,0,,,3,0,3,0,0,0,4/9/2024,6,,FDIC,3/31/2026,3/31/2026,0.533137738,0.684025777,0.68,0.53,5.33,5.33,,6/26/2026,0,0,4,Commercial Lending Specialization,NV,,1,32003,Nevada,32,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57933,431782,www.valleybanknv.com,89031,Bank of North Las Vegas,,,,,,,,,,,
1,425 Pike St,,27552061,NM,41,0,"Seattle-Tacoma-Bellevue, WA","Seattle-Bellevue-Kent, WA",1,42644,42660,1,"Seattle-Tacoma-Bellevue, WA",0,42660,28088,7/21/2011,12/31/9999,1,0,STATE,Seattle,SEATTLE,21,N,King,"Seattle-Tacoma, WA",1,500,10/8/2025,0,21241331,21241331,880,9/25/2025,12/31/9999,2996598,1/1/1917,14,San Francisco,San Francisco,12,0,SAN FRANCISCO,656377,0,,0,28088,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,47.61041192,N,-122.3357245,,NONE,0,WaFd Bank,WAFD INC,67928,67928,0,0,4,WESTERN DISTRICT,213,0,214,0,0,0,10/8/2025,6,,FDIC,3/31/2026,3/31/2026,0.991266966,1.257704257,1.26,0.99,8.98,8.98,3065617,6/26/2026,1,0,4,Commercial Lending Specialization,WA,WA,1,53033,Washington,53,0,14,0,0,0,0,,,,,,,,,,,,,,,,,0,0,28088,40922,www.wafdbank.com,98101,"Washington Federal, National Association","Washington Federal Bank, National Association",510,Washington Federal Bank,,,,,,Washington Federal Savings and Loan Association,Washington Federal,
1,3201 N 4th Ave,,1852239000,N,31,0,"Sioux Falls, SD",,0,,43620,1,"Sioux Falls, SD",0,43620,3511,7/21/2011,12/31/9999,1,1,OCC,Sioux Falls,SAN FRANCISCO,3,N,Minnehaha,,0,,3/25/2026,0,1516982000,1510143000,0,10/31/2025,12/31/9999,173016000,01/01/1870,11,Kansas City,Washington,9,1,,451965,1,1,0,3511,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,43.5808444,N,-96.72291696,,NONE,0,"Wells Fargo Bank, National Association",WELLS FARGO&COMPANY,5961000,5961000,0,0,6,,4176,27,4190,0,0,0,3/25/2026,4,,OCC,3/31/2026,3/31/2026,1.297656664,1.553226019,1.55,1.3,13.75,13.75,1120754,6/26/2026,0,0,9,All Other Over 1 Billion,SD,CA,0,46099,South Dakota,46,0,16,0,0,0,1,www.wellsfargoadvisors.com,,www.wf.com,,,,,,,,,,,,,,1,10,3511,2239,www.wellsfargo.com,57104,Crocker National Bank,Crocker-Citizens National Bank,820,Crocker-Anglo National Bank,,,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",Crocker First National Bank of San Francisco,
