ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,CHANGEC1,PRIORNAME3,FEDDESC,CHANGEC2,PRIORNAME4,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,PRIORNAME7
1,102 W Main St,,332915,NM,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,12386,12/31/9999,12/31/9999,0,0,STATE,Toulon,TOULON,21,N,Stark,,0,,8/31/2022,0,288540,288540,0,8/31/2022,12/31/9999,32926,6/20/1903,9,Chicago,Chicago,7,0,535940,0,,0,12386,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,41.09400733,N,-89.86459991,,NONE,0,State Bank of Toulon,STARK COUNTY BCORP INC,1121,1121,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.361709364,1.423660459,1.42,1.36,13.76,13.76,1245769,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17175,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,12386,7876,www.banksbt.bank,61483,,,,,,,,,,,,,
1,200 N Main St,,178916,NM,51,1,,,,,0,,,,,19689,12/31/9999,12/31/9999,0,0,STATE,Benton,BENTON,21,N,Franklin,,,,8/31/2022,0,159465,159465,0,8/31/2022,12/31/9999,18342,8/5/1919,9,Chicago,Chicago,8,0,270148,0,,0,19689,0,DIF,,0,1,3/16/1967,1,1,0,0,0,0,37.99823998,N,-88.91994102,,NONE,0,State Bank of Whittington,WHITTINGTON BCORP INC,534,534,0,0,,,5,0,5,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.198871848,1.198871848,1.2,1.2,11.62,11.62,1140725,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17055,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,19689,13488,www.statebankofwhittington.com,62812,,,,,,,,,,,,,
1,801 State St,,351915,NM,51,1,"Quincy, IL-MO",,0,,0,0,,1,39500,14857,12/31/9999,12/31/9999,0,0,STATE,Quincy,PEORIA HEIGHTS,21,N,Adams,"Quincy-Hannibal, IL-MO",1,448,8/31/2022,0,313456,313456,11082,8/31/2022,12/31/9999,31580,01/01/1890,9,Chicago,Chicago,8,0,352745,0,1,0,14857,0,DIF,,0,1,11/8/1934,1,1,0,0,0,0,39.92684298,N,-91.40308101,,NONE,0,State Street Bank and Trust Company,BACKLUND INV EMPLOYEE STK OWNERSHIP PLAN,1874,1874,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,2.139831234,2.243739795,2.24,2.14,23.61,23.61,5986136,6/26/2026,0,0,6,Consumer Lending Specialization,IL,IL,1,17001,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,14857,9300,www.statestreetbank.com,62301,,,,,,,,,,,,,
1,1100 Sterling Dr,,1571899,NM,41,1,"Poplar Bluff, MO",,0,,0,0,,1,38740,57813,12/31/9999,12/31/9999,0,0,STATE,Poplar Bluff,POPLAR BLUFF,21,N,Butler,,0,,8/31/2022,0,1386573,1386573,0,8/31/2022,12/31/9999,173361,10/19/2004,11,Kansas City,Kansas City,8,0,3284490,0,,0,57813,0,DIF,,0,1,10/19/2004,1,1,0,0,0,0,36.76705735,N,-90.41835841,,NONE,0,Sterling Bank,STERLING BANCSHARES INC,6499,6499,0,0,,,16,0,16,0,0,0,,8/31/2022,4,,FDIC,3/31/2026,3/31/2026,1.679023924,2.079468158,2.08,1.68,15.08,15.08,3283587,6/26/2026,0,0,4,Commercial Lending Specialization,MO,MO,1,29023,Missouri,29,0,11,0,0,1,0,www.sterbank.bank,,,,,,,,,,,,,,,,0,0,57813,426538,www.sterbank.bank,63901,,,,,,,,,,,,,
1,110 E 4th St,,501074,SB,51,1,"Sterling, IL",,0,,0,0,,1,44580,27664,12/31/9999,12/31/9999,0,700073,OCC,Sterling,,34,N,Whiteside,"Dixon-Sterling, IL",1,221,8/31/2022,0,412003,412003,73,8/31/2022,12/31/9999,40408,01/01/1885,9,Chicago,Chicago,7,1,867070,0,,0,27664,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.79004643,N,-89.69433743,,NONE,0,"Sterling Federal Bank, F.S.B.",,-93,-93,0,0,4,WESTERN DISTRICT,9,0,9,0,0,0,Sterling Federal Savings and Loan Association,8/31/2022,3,,OCC,3/31/2026,3/31/2026,-0.073317106,-0.159247908,-0.16,-0.07,-0.92,-0.92,,6/26/2026,0,0,4,Commercial Lending Specialization,IL,,0,17195,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,27664,40498,www.sterlingfederal.com,61081,"sterling Federal Bank, F.S.B.",,,,,,,,,,,,
1,101 E Main St,,638743,N,51,1,"Rochelle, IL",,0,,0,0,,1,40300,9263,12/31/9999,12/31/9999,0,14369,OCC,Stillman Valley,STILLMAN VALLEY,3,N,Ogle,"Rockford-Freeport-Rochelle, IL",1,466,8/31/2022,0,570592,570592,14586,8/31/2022,12/31/9999,48900,06/09/1882,9,Chicago,Chicago,7,1,407645,0,,0,9263,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.10818898,N,-89.17867898,,NONE,0,Stillman BancCorp N.A.,STILLMAN BANCCORP INC,1228,1228,0,0,4,WESTERN DISTRICT,6,0,6,0,0,0,The Stillman Valley National Bank,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.777268074,0.791193072,0.79,0.78,9.97,9.97,1210646,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17141,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,9263,5923,www.stillmanbank.com,61084,,,,,,,,,,,,,
1,132 S Monroe St,,136999,SI,51,1,"Ottawa, IL",,0,,0,0,,1,36837,30357,12/31/9999,12/31/9999,0,0,STATE,Streator,,42,N,Lasalle,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,106677,106677,5222,8/31/2022,12/31/9999,28577,01/01/1894,9,Chicago,Chicago,7,0,142179,0,,0,30357,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.11964799,N,-88.83316402,,NONE,1,Streator Home Savings Bank,,-14057,-14057,0,0,,,1,0,1,0,0,0,Streator Home Building and Loan Association,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,-38.54308404,-38.54308404,-38.54,-38.54,-156.93,-156.93,,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,,1,17099,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,30357,43191,www.streatorhome.com,61364,"Streator Home Building and Loan Association, S.B.",,,,,,,,,,,,
1,121 S Broadway St,,47824,NM,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,16394,12/31/9999,12/31/9999,0,0,STATE,Table Grove,TABLE GROVE,21,N,Fulton,,0,,8/31/2022,0,42097,42097,0,8/31/2022,12/31/9999,5546,3/5/1946,9,Chicago,Chicago,7,0,411549,0,,0,16394,0,DIF,,0,1,3/5/1946,1,1,0,0,1,0,40.36502446,N,-90.42524867,,NONE,0,Table Grove State Bank,TG BANCSHARES INC,-52,-52,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,-0.437236581,-0.437236581,-0.44,-0.44,-3.61,-3.61,3685220,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17057,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,16394,10572,www.tgsbank.com,61482,,,,,,,,,,,,,
1,12700 Park Central Dr,Ste 1700,6873141,SI,41,0,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX",1,19124,19100,1,"Dallas-Fort Worth-Arlington, TX",0,19100,23498,12/31/9999,12/31/9999,0,0,STATE,Dallas,DALLAS,41,N,Dallas,"Dallas-Fort Worth, TX-OK",1,206,5/14/2025,0,5718570,5718570,11362,5/8/2025,12/31/9999,1039191,7/15/1981,13,Dallas,Dallas,11,0,766164,0,,0,23498,0,DIF,,0,0,7/15/1981,1,1,0,1,0,0,32.92114198,N,-96.77552002,,NONE,0,"TBK BANK, SSB",TRIUMPH FINANCIAL INC,8559,8559,0,0,,,64,0,64,0,0,0,Franklin National Bank,5/14/2025,5,,FDIC,3/31/2026,3/31/2026,0.516768524,0.663002122,0.66,0.52,3.3,3.3,3233126,6/26/2026,0,0,4,Commercial Lending Specialization,TX,TX,1,48113,Texas,48,0,13,0,0,1,0,www.cdbank.com,,www.epicbanking.com,,www.loadpay.com,,,,,,,,,,,,0,10,23498,16463,www.tbkbank.com,75251,"Equity Bank,SSB",820,"Triumph Savings Bank, SSB",DALLAS,,,,,,,,,
1,106 E Main St,,357103,SM,51,1,"Effingham, IL",,0,,0,0,,1,20820,11708,12/31/9999,12/31/9999,0,0,STATE,Teutopolis,TEUTOPOLIS,13,N,Effingham,,0,,8/31/2022,0,308516,308516,0,8/31/2022,12/31/9999,47027,1/1/1905,9,Chicago,Chicago,8,0,134848,0,,0,11708,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.13293501,N,-88.47303898,,NONE,0,Teutopolis State Bank,TEUTOPOLIS HOLDING CO,1447,1447,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.625696567,2.23575409,2.24,1.63,12.39,12.39,1928615,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17049,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11708,7486,www.teutopolisstatebank.com,62467,,,,,,,,,,,,,
1,201 S Main St,,237143,N,51,1,,,,,0,,,,,3759,12/31/9999,12/31/9999,0,5525,OCC,Anna,ANNA,3,N,Union,,,,8/31/2022,0,207208,207208,0,8/31/2022,12/31/9999,29076,1/1/1900,9,Chicago,Chicago,8,1,855844,0,,0,3759,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.46008907,N,-89.24728599,,NONE,0,The Anna -Jonesboro National Bank,UNION COUNTY BANCSHARES INC,633,633,0,0,4,WESTERN DISTRICT,3,0,3,0,0,0,The Anna National Bank,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.071401369,1.357446917,1.36,1.07,8.72,8.72,1142877,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17181,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,3759,2424,WWW.AJNATIONAL.COM,62906,,,,,,,,,,,,,
1,105 Ne Church St,,83007,N,51,1,"Lincoln, IL",,0,,0,0,,1,30660,3601,12/31/9999,12/31/9999,0,3711,OCC,Atlanta,ATLANTA,3,N,Logan,"Springfield-Jacksonville-Lincoln, IL",1,522,8/31/2022,0,70649,70649,14570,8/31/2022,12/31/9999,8698,08/02/1887,9,Chicago,Chicago,7,1,672238,0,,0,3601,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.26106802,N,-89.22994596,,NONE,0,The Atlanta National Bank,ANB BCORP INC,128,128,0,0,4,WESTERN DISTRICT,3,0,3,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.642646902,0.642646902,0.64,0.64,5.92,5.92,2971270,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17107,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,3601,2291,www.theatlantanationalbank.com,61723,,,,,,,,,,,,,
1,105 E Gabriel St,,510463,SM,51,1,,,,,0,,,,,9369,12/31/9999,12/31/9999,0,0,STATE,Advance,ADVANCE,13,N,Stoddard,,,,8/31/2022,0,440221,440221,11236,8/31/2022,12/31/9999,63682,1/30/1902,11,Kansas City,Kansas City,8,0,879644,0,,0,9369,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.10399485,N,-89.91178982,,NONE,0,The Bank of Advance,MILES BANCSHARES INC,3101,3101,0,0,,,7,0,7,0,0,0,,8/31/2022,4,,FED,3/31/2026,3/31/2026,2.392682296,2.392682296,2.39,2.39,19.89,19.89,2848073,6/26/2026,0,0,4,Commercial Lending Specialization,MO,MO,1,29207,Missouri,29,1,11,0,1,0,0,,,,,,,,,,,,,,,,,0,0,9369,6017,www.bankofadvance.com,63730,,,,,,,,,,,,,
1,1 Heritage Dr,,78708,NM,51,1,"Kankakee, IL",,0,,28100,1,"Kankakee, IL",0,28100,21635,12/31/9999,12/31/9999,0,0,STATE,Bourbonnais,CHICAGO,21,N,Kankakee,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,68217,68217,0,8/31/2022,12/31/9999,9595,6/21/1974,9,Chicago,Chicago,7,0,308836,0,1,0,21635,0,DIF,,0,1,6/21/1974,1,1,0,0,0,0,41.16409399,N,-87.87576502,,NONE,0,The Bank of Bourbonnais,ILLINOIS STATE BCORP INC,114,114,0,0,,,1,0,1,0,0,0,Bank of Bourbonnais,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.58343729,0.813741484,0.81,0.58,4.77,4.77,1889565,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17091,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,20,21635,14969,http://www.bankofbourbonnais.bank,60914,,,,,,,,,,,,,
1,101 S Park Ave,,359114,NM,51,1,"Carbondale-Marion, IL",,0,,16060,1,"Carbondale-Marion, IL",0,16060,11310,12/31/9999,12/31/9999,0,0,STATE,Herrin,HERRIN,21,N,Williamson,,0,,8/31/2022,0,337877,337877,0,8/31/2022,12/31/9999,20333,4/12/1904,9,Chicago,Chicago,8,0,835444,0,,0,11310,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.80262401,N,-89.02797697,,NONE,0,The Bank of Herrin,FGH BCORP INC,1069,1069,0,0,,,5,0,5,0,0,0,Carterville State and Savings Bank,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.206859569,1.206859569,1.21,1.21,20.31,20.31,2527024,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17199,Illinois,17,1,9,0,1,0,0,WWW.FACEBOOK.COM/BANKOFHERRIN,,WWW.LINKEDIN.COM/COMPANY/BANK-OF-HERRIN,,WWW.X.COM/BANKOFHERRIN,,,,,,,,,,,,1,10,11310,7222,WWW.BANKOFHERRIN.BANK,62948,,,,,,,,,,,,,
1,333 S Hope St,Ste 2525,1391736,N,31,0,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA",1,31084,31080,1,"Los Angeles-Long Beach-Anaheim, CA",0,31080,23472,7/21/2011,12/31/9999,1,24526,OCC,Los Angeles,NEW YORK,3,N,Los Angeles,"Los Angeles-Long Beach, CA",1,348,12/1/2023,0,1071,1071,0,11/18/2023,12/31/9999,1113451,7/1/1981,14,San Francisco,Washington,12,1,398668,1,1,0,23472,0,DIF,,0,1,7/1/1981,1,1,0,0,0,0,34.05374099,N,-118.253264,,NONE,0,"The Bank of New York Mellon Trust Company, National Association",BANK OF NY MELLON CORP THE,56484,56484,0,0,7,,10,0,10,0,0,0,BNY Western Trust Company,12/1/2023,6,,OCC,3/31/2026,3/31/2026,16.47227882,21.58071498,21.58,16.47,20.59,20.59,3587146,6/26/2026,0,0,9,All Other Over 1 Billion,CA,NY,0,6037,California,6,0,16,0,0,1,0,,,,,,,,,,,,,,,,,1,20,23472,16450,www.bny.com,90071,"The Bank of New York Trust Company, National Association",,Security Trust Company,SAN FRANCISCO,,The Bank of New York Trust Company of California,,,,,Bradford Trust Company of California,Fidata Trust Company California,Wall Street Trust Company California
1,100 E College Ave,,740219,N,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,3799,12/31/9999,12/31/9999,0,9734,OCC,Greenville,GREENVILLE,3,N,Bond,"St. Louis-St. Charles-Farmington, MO-IL",1,476,3/16/2026,0,617314,617314,0,2/28/2026,12/31/9999,64133,01/01/1867,9,Chicago,Chicago,8,1,720746,0,,0,3799,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.89253419,N,-89.41128467,,NONE,0,The Bradford National Bank of Greenville,BRADFORD BCORP INC,2575,2575,0,0,4,WESTERN DISTRICT,10,0,10,0,0,0,,3/16/2026,3,,OCC,3/31/2026,3/31/2026,1.475848738,1.490750512,1.49,1.48,16.67,16.67,2456919,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17005,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,3799,2461,www.bradfordbank.com,62246,,810,,,,,,,,,,,
1,238 Madison St,,20473249,SM,41,0,"Jefferson City, MO",,0,,27620,1,"Jefferson City, MO",0,27620,12633,12/31/2021,12/31/9999,1,0,STATE,Jefferson City,JEFFERSON CITY,13,N,Cole,,0,,7/15/2024,0,16412033,16412033,11369,6/30/2024,12/31/9999,1837236,2/3/1902,11,Kansas City,Kansas City,8,0,853952,0,,0,12633,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.57639802,N,-92.17114598,,NONE,0,The Central Trust Bank,CENTRAL BANCOMPANY INC,101101,101101,0,0,,,174,0,176,0,0,0,Central Missouri Trust Company,7/15/2024,4,,FED,3/31/2026,3/31/2026,1.959654248,2.535817912,2.54,1.96,21.79,21.79,1094314,6/26/2026,1,0,4,Commercial Lending Specialization,MO,MO,1,29051,Missouri,29,0,11,0,0,0,0,edeposit.centralbancompany.com,Central Bank of Colorado,bankcentral.net,Jefferson Bank,,Central Bank of Branson,,Central Bank of the Lake of the Ozarks,,Central Bank of the Midwest,,Central Bank of Sedalia,,,,,1,40,12633,8021,www.centralbank.net,65101,,,,,,,,,,,,,
1,423 Ferry St,,442017,N,41,1,"Paducah, KY-IL",,0,,0,0,,1,37140,3814,12/31/9999,12/31/9999,0,8745,OCC,Metropolis,METROPOLIS,3,N,Massac,"Paducah-Mayfield, KY-IL",1,424,8/31/2022,0,348863,348863,13107,8/31/2022,12/31/9999,47314,7/1/1908,9,Chicago,Chicago,8,1,298245,0,,0,3814,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.15100501,N,-88.73231296,,NONE,0,The City National Bank of Metropolis,CITY NATIONAL BANKCORP INC,780,780,0,0,4,WESTERN DISTRICT,2,0,2,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.704680251,0.899822475,0.9,0.7,6.58,6.58,1129672,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17127,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,3814,2475,https://www.cnb-metropolis.com,62960,,,,,,,,,,,,,
1,331 S Main St,,256234,NM,51,1,,,,,0,,,,,10845,12/31/9999,12/31/9999,0,0,STATE,Clay City,CLAY CITY,21,N,Clay,,,,4/4/2025,0,231306,231306,0,3/21/2025,12/31/9999,22677,07/05/1892,9,Chicago,Chicago,8,0,623548,0,,0,10845,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.68784699,N,-88.35373198,,NONE,0,The Clay City Banking Co.,CLAY CITY BANK SHARES INC,902,902,0,0,,,4,0,4,0,0,0,,4/4/2025,3,,FDIC,3/31/2026,3/31/2026,1.423448232,1.945800078,1.95,1.42,16.1,16.1,2576415,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17025,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,30,10845,6938,www.claycitybanking.bank,62824,,,,,,,,,,,,,
1,220 E Main St,,627517,N,41,1,,,,,0,,,,,3792,12/31/9999,12/31/9999,0,6609,OCC,Fairfield,FAIRFIELD,3,N,Wayne,,,,8/31/2022,0,423894,423894,13544,8/31/2022,12/31/9999,66023,2/3/1903,9,Chicago,Chicago,8,1,640246,0,,0,3792,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,38.37953028,N,-88.35861558,,NONE,0,The Fairfield National Bank,FAIRFIELD BANCSHARES INC,1036,1036,0,0,1,NORTHEAST DISTRICT,3,0,3,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.662691689,0.559705819,0.56,0.66,6.37,6.37,2107305,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17191,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,3792,2455,http://www.fnbcommunitybank.com,62837,,,,,,,,,,,,,
1,120 W Saint Louis St,,279954,N,51,1,,,,,0,,,,,3821,12/31/9999,12/31/9999,0,8221,OCC,Nashville,NASHVILLE,3,N,Washington,,,,8/31/2022,0,252113,252113,14361,8/31/2022,12/31/9999,27367,5/10/1906,9,Chicago,Chicago,8,1,513546,0,,0,3821,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,38.34348802,N,-89.38314201,,NONE,0,The Farmers and Merchants National Bank of Nashville,FARMERS&MERCHANTS BANCSHARES,1081,1081,0,0,4,WESTERN DISTRICT,8,0,8,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.549898561,1.569971253,1.57,1.55,16,16,2931331,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17189,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,3821,2482,www.bankwithfmb.com,62263,,,,,,,,,,,,,
1,200 W State St,,214421,NM,51,1,"Jacksonville, IL",,0,,0,0,,1,27300,11747,12/31/9999,12/31/9999,0,0,STATE,Jacksonville,JACKSONVILLE,21,N,Morgan,"Springfield-Jacksonville-Lincoln, IL",1,522,6/17/2024,0,184647,184647,11417,4/2/2023,12/31/9999,29386,1/1/1910,9,Chicago,Chicago,8,0,481944,0,,0,11747,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.73448099,N,-90.23024296,,NONE,0,The Farmers State Bank and Trust Company,FARMERS HOLDING CO,328,328,0,0,,,2,0,2,0,0,0,,6/17/2024,3,,FDIC,3/31/2026,3/31/2026,0.619291497,0.619291497,0.62,0.62,4.49,4.49,1099793,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17137,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,11747,7512,http://www.fsbtco.com,62650,,,,,,,,,,,,,
1,4000 W Diversey Ave,,1069980,SB,41,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,35518,12/31/9999,12/31/9999,0,716195,OCC,Chicago,CHICAGO,33,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,760001,760001,16195,8/31/2022,12/31/9999,164318,7/3/2000,9,Chicago,Chicago,7,1,2806877,0,,0,35518,0,DIF,,0,0,7/3/2000,1,1,0,1,0,0,41.932296,N,-87.72983499,,NONE,0,The Federal Savings Bank,NATIONAL BCORP HOLDINGS INC,-463,-463,0,0,4,WESTERN DISTRICT,2,0,2,0,0,0,Brooke Savings Bank,8/31/2022,3,,OCC,3/31/2026,3/31/2026,-0.167704026,-0.233264347,-0.23,-0.17,-1.12,-1.12,4267463,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,IL,0,17031,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,0,0,35518,81171,www.thefederalsavingsbank.com,60639,Generations Bank,,,,,,,,,,,,
1,1403 Walnut St,,82696,NM,51,1,"Carbondale-Marion, IL",,0,,16060,1,"Carbondale-Marion, IL",0,16060,3818,12/31/9999,12/31/9999,0,0,STATE,Murphysboro,MURPHYSBORO,21,N,Jackson,,0,,8/31/2022,0,75824,75824,0,8/31/2022,12/31/9999,6524,01/01/1889,9,Chicago,Chicago,8,0,303747,0,,0,3818,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.76427273,N,-89.33821025,,NONE,0,The First Bank and Trust Company of Murphysboro,FIRST OF MURPHYSBORO CORP,99,99,0,0,,,1,0,1,0,0,0,The First National Bank of Murphysboro,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.477171673,0.477171673,0.48,0.48,6.1,6.1,1097678,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17077,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,1,10,3818,2479,www.fb-t.com,62966,,,,,,,,,,,,,
1,220 E Main St,,321180,N,51,1,"Dixon, IL",,0,,0,0,,1,19940,14674,12/31/9999,12/31/9999,0,14244,OCC,Amboy,AMBOY,3,N,Lee,"Dixon-Sterling, IL",1,221,8/31/2022,0,260741,260741,13187,8/31/2022,12/31/9999,29386,8/11/1934,9,Chicago,Chicago,7,1,656032,0,,0,14674,0,DIF,,0,1,8/11/1934,1,1,0,0,1,0,41.71399701,N,-89.33046703,,NONE,0,The First National Bank in Amboy,AMBOY BCORP INC,812,812,0,0,4,WESTERN DISTRICT,5,0,5,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.0232016,1.0232016,1.02,1.02,11.06,11.06,1491753,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17103,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,14674,9176,www.fnbamboy.com,61310,,,,,,,,,,,,,
1,134 S Sampson St,,196293,N,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,3749,12/31/9999,12/31/9999,0,13579,OCC,Tremont,TREMONT,3,N,Tazewell,,0,,8/31/2022,0,175024,175024,0,8/31/2022,12/31/9999,18470,11/18/1931,9,Chicago,Chicago,7,1,353546,0,,0,3749,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.52666798,N,-89.49080102,,NONE,0,The First National Bank in Tremont,TREMONT BCORP INC,384,384,0,0,4,WESTERN DISTRICT,4,0,4,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.806887965,1.025420123,1.03,0.81,8.4,8.4,1492497,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17179,Illinois,17,0,9,0,1,0,0,,New Holland Banking Center,,Hopedale Community Banking center,,Lincoln Banking Center,,,,,,,,,,,0,0,3749,2414,www.tremontbank.com,61568,,,,,,,,,,,,,
